date_mutation,valeur_fonciere,adresse_nom_voie,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,prix_m2,annee,mois,nombre_lots
2023-10-17,494800.0,RUE JACQUES LOUVEL TESSIER,75010.0,Paris 10e Arrondissement,Appartement,45.0,2,2.371375,48.87135,10995.56,2023,10,1
2023-10-05,147000.0,RUE DES HAIES,75020.0,Paris 20e Arrondissement,Appartement,26.0,1,2.402401,48.853323,5653.85,2023,10,1
2023-09-28,262000.0,AV MATHURIN MOREAU,75019.0,Paris 19e Arrondissement,Appartement,26.0,1,2.376695,48.878294,10076.92,2023,9,2
2023-09-26,400000.0,AV GAMBETTA,75020.0,Paris 20e Arrondissement,Appartement,43.0,2,2.404858,48.871998,9302.33,2023,9,2
2023-10-10,343000.0,RUE GABRIEL LAUMAIN,75010.0,Paris 10e Arrondissement,Appartement,33.0,2,2.349699,48.873417,10393.94,2023,10,1
2023-10-11,92000.0,RUE MARX DORMOY,75018.0,Paris 18e Arrondissement,Appartement,12.0,1,2.360232,48.889027,7666.67,2023,10,1
2023-10-16,380000.0,RUE FERDINAND FLOCON,75018.0,Paris 18e Arrondissement,Appartement,35.0,2,2.345735,48.89095,10857.14,2023,10,1
2023-09-22,2168800.0,RUE DE L ECHIQUIER,75010.0,Paris 10e Arrondissement,Appartement,200.0,4,2.349023,48.871354,10844.0,2023,9,4
2023-09-22,178500.0,RUE GUY MOQUET,75017.0,Paris 17e Arrondissement,Appartement,20.0,1,2.324082,48.89256,8925.0,2023,9,2
2023-10-09,286000.0,RUE DES VINAIGRIERS,75010.0,Paris 10e Arrondissement,Appartement,37.0,2,2.363116,48.873001,7729.73,2023,10,1
2023-10-16,704000.0,RUE LEGENDRE,75017.0,Paris 17e Arrondissement,Appartement,70.0,3,2.321118,48.888353,10057.14,2023,10,2
2023-10-20,1667550.0,RUE DES BATIGNOLLES,75017.0,Paris 17e Arrondissement,Appartement,57.0,3,2.320822,48.884567,29255.26,2023,10,2
2023-10-12,445500.0,RUE JEAN-BAPTISTE PIGALLE,75009.0,Paris 9e Arrondissement,Appartement,14.0,1,2.336103,48.881363,31821.43,2023,10,2
2023-10-13,250000.0,RUE DES MARTYRS,75018.0,Paris 18e Arrondissement,Appartement,27.0,1,2.339315,48.883546,9259.26,2023,10,2
2023-10-16,600000.0,RUE LE REGRATTIER,75004.0,Paris 4e Arrondissement,Appartement,35.0,1,2.354152,48.851849,17142.86,2023,10,2
2023-10-11,257000.0,RUE LEMERCIER,75017.0,Paris 17e Arrondissement,Appartement,25.0,2,2.324634,48.885513,10280.0,2023,10,1
2023-09-20,195300.0,PAS DE CRIMEE,75019.0,Paris 19e Arrondissement,Appartement,25.0,1,2.373794,48.892438,7812.0,2023,9,1
2023-10-20,380000.0,RUE DE STOCKHOLM,75008.0,Paris 8e Arrondissement,Appartement,15.0,1,2.322238,48.877187,25333.33,2023,10,1
2023-10-06,40500.0,RUE DE ROCHECHOUART,75009.0,Paris 9e Arrondissement,Appartement,5.0,1,2.346475,48.882579,8100.0,2023,10,2
2023-09-25,350000.0,RUE CAULAINCOURT,75018.0,Paris 18e Arrondissement,Appartement,29.0,2,2.334865,48.888992,12068.97,2023,9,1
2023-10-12,180000.0,RUE TARBE,75017.0,Paris 17e Arrondissement,Appartement,17.0,1,2.313701,48.886482,10588.24,2023,10,1
2023-10-13,442000.0,RUE SAINT-LAZARE,75009.0,Paris 9e Arrondissement,Appartement,48.0,3,2.327402,48.875998,9208.33,2023,10,1
2023-10-09,548000.0,VC J 20,75020.0,Paris 20e Arrondissement,Appartement,74.0,4,2.402724,48.873186,7405.41,2023,10,2
2023-10-13,1045845.0,RUE DU FAUBOURG SAINT HONORE,75008.0,Paris 8e Arrondissement,Appartement,80.0,3,2.320185,48.86979,13073.06,2023,10,1
2023-10-10,1665000.0,RUE DE THANN,75017.0,Paris 17e Arrondissement,Appartement,148.0,5,2.309644,48.881738,11250.0,2023,10,2
2023-10-09,369000.0,RUE DES VIGNOLES,75020.0,Paris 20e Arrondissement,Appartement,42.0,2,2.398247,48.853185,8785.71,2023,10,2
2023-10-02,1330000.0,RUE DEODAT DE SEVERAC,75017.0,Paris 17e Arrondissement,Appartement,104.0,4,2.311156,48.886223,12788.46,2023,10,2
2023-10-09,700000.0,RUE DU FBOURG MONTMARTRE,75009.0,Paris 9e Arrondissement,Appartement,62.0,3,2.341487,48.874348,11290.32,2023,10,1
2023-10-18,354926.0,AV GAMBETTA,75020.0,Paris 20e Arrondissement,Appartement,48.0,2,2.393638,48.864659,7394.29,2023,10,1
2023-10-16,252000.0,RUE COUSTOU,75018.0,Paris 18e Arrondissement,Appartement,20.0,2,2.333976,48.884447,12600.0,2023,10,1
2023-10-09,342575.0,BD BERTHIER,75017.0,Paris 17e Arrondissement,Appartement,46.0,2,2.300998,48.888331,7447.28,2023,10,2
2023-09-28,300000.0,RUE LEPIC,75018.0,Paris 18e Arrondissement,Appartement,39.0,2,2.333547,48.886498,7692.31,2023,9,1
2023-10-06,1150000.0,RUE DES ROSIERS,75004.0,Paris 4e Arrondissement,Appartement,30.0,1,2.360006,48.856598,38333.33,2023,10,1
2023-10-18,1100000.0,RUE DU GENERAL BRUNET,75019.0,Paris 19e Arrondissement,Maison,204.0,4,2.394444,48.883235,5392.16,2023,10,0
2023-10-02,322695.0,RUE LEMERCIER,75017.0,Paris 17e Arrondissement,Appartement,32.0,2,2.318344,48.889854,10084.22,2023,10,1
2023-10-10,215000.0,RUE EUGENE JUMIN,75019.0,Paris 19e Arrondissement,Appartement,32.0,2,2.393006,48.886538,6718.75,2023,10,1
2023-10-16,240000.0,RUE DE LA PLAINE,75020.0,Paris 20e Arrondissement,Appartement,26.0,1,2.399772,48.849459,9230.77,2023,10,2
2023-09-28,358000.0,RUE MANIN,75019.0,Paris 19e Arrondissement,Appartement,42.0,2,2.378061,48.877474,8523.81,2023,9,1
2023-09-21,1550000.0,RUE DU FBG POISSONNIERE,75010.0,Paris 10e Arrondissement,Appartement,130.0,6,2.348411,48.870919,11923.08,2023,9,1
2023-10-09,11000.0,RUE CAIL,75010.0,Paris 10e Arrondissement,Appartement,16.0,1,2.36114,48.882469,687.5,2023,10,1
2023-10-09,154000.0,RUE CAIL,75010.0,Paris 10e Arrondissement,Appartement,16.0,1,2.36114,48.882469,9625.0,2023,10,2
2023-10-11,220000.0,RUE DE LA VILLETTE,75019.0,Paris 19e Arrondissement,Appartement,26.0,1,2.388053,48.876378,8461.54,2023,10,1
2023-10-19,605600.0,RUE DE ROCHECHOUART,75009.0,Paris 9e Arrondissement,Appartement,50.0,3,2.345011,48.879296,12112.0,2023,10,2
2023-10-16,440500.0,RUE LACAILLE,75017.0,Paris 17e Arrondissement,Appartement,46.0,2,2.325378,48.892878,9576.09,2023,10,2
2023-10-12,170900.0,RUE QUINCAMPOIX,75003.0,Paris 3e Arrondissement,Appartement,20.0,1,2.35117,48.862068,8545.0,2023,10,1
2023-10-20,257000.0,RUE MELINGUE,75019.0,Paris 19e Arrondissement,Appartement,28.0,2,2.386137,48.875092,9178.57,2023,10,1
2023-09-28,335000.0,RUE AMBROISE THOMAS,75009.0,Paris 9e Arrondissement,Appartement,33.0,2,2.34771,48.875027,10151.52,2023,9,2
2023-09-25,352400.0,RUE CONDORCET,75009.0,Paris 9e Arrondissement,Appartement,35.0,2,2.347969,48.879722,10068.57,2023,9,2
2023-10-03,1159200.0,RUE LEMERCIER,75017.0,Paris 17e Arrondissement,Appartement,95.0,4,2.325,48.885264,12202.11,2023,10,1
2023-10-20,214000.0,RUE COURAT,75020.0,Paris 20e Arrondissement,Appartement,31.0,2,2.405737,48.856997,6903.23,2023,10,2
2023-10-11,1100000.0,AV DE WAGRAM,75017.0,Paris 17e Arrondissement,Appartement,117.0,3,2.302381,48.884769,9401.71,2023,10,2
2023-10-23,1359740.0,AV DE WAGRAM,75017.0,Paris 17e Arrondissement,Appartement,103.0,4,2.299495,48.879419,13201.36,2023,10,2
2023-10-18,620000.0,RUE LA FAYETTE,75009.0,Paris 9e Arrondissement,Appartement,62.0,3,2.347725,48.877155,10000.0,2023,10,2
2023-10-11,2250000.0,RUE QUINCAMPOIX,75004.0,Paris 4e Arrondissement,Appartement,115.0,3,2.350864,48.861357,19565.22,2023,10,4
2023-10-10,215000.0,RUE HENRI POINCARE,75020.0,Paris 20e Arrondissement,Appartement,26.0,1,2.402051,48.870005,8269.23,2023,10,1
2023-10-23,407000.0,RUE DES BOIS,75019.0,Paris 19e Arrondissement,Appartement,52.0,3,2.399576,48.878162,7826.92,2023,10,2
2023-09-21,262806.0,RUE DU FBG ST MARTIN,75010.0,Paris 10e Arrondissement,Appartement,24.0,2,2.358024,48.872657,10950.25,2023,9,1
2023-10-12,933500.0,RUE BROCHANT,75017.0,Paris 17e Arrondissement,Appartement,76.0,4,2.317236,48.88864,12282.89,2023,10,2
2023-10-19,315000.0,RUE DURANTIN,75018.0,Paris 18e Arrondissement,Appartement,33.0,1,2.336678,48.885756,9545.45,2023,10,1
2023-10-13,499250.0,RUE MARTEL,75010.0,Paris 10e Arrondissement,Appartement,36.0,2,2.353648,48.873924,13868.06,2023,10,1
2023-10-19,500000.0,RUE DES MOINES,75017.0,Paris 17e Arrondissement,Appartement,60.0,3,2.31809,48.887743,8333.33,2023,10,2
2023-09-25,78450.0,RUE DE MARSEILLE,75010.0,Paris 10e Arrondissement,Appartement,6.0,1,2.363876,48.871505,13075.0,2023,9,1
2023-10-06,310000.0,RUE ALFRED ROLL,75017.0,Paris 17e Arrondissement,Appartement,31.0,1,2.299697,48.887688,10000.0,2023,10,1
2023-10-12,1190000.0,RUE TIQUETONNE,75002.0,Paris 2e Arrondissement,Appartement,75.0,2,2.348607,48.864346,15866.67,2023,10,2
2023-10-04,365000.0,RUE MANIN,75019.0,Paris 19e Arrondissement,Appartement,37.0,2,2.388373,48.883477,9864.86,2023,10,2
2023-10-04,556800.0,RUE DE LA JUSTICE,75020.0,Paris 20e Arrondissement,Appartement,72.0,3,2.408002,48.868237,7733.33,2023,10,2
2023-10-04,661000.0,RUE OLIVIER METRA,75020.0,Paris 20e Arrondissement,Appartement,69.0,3,2.393055,48.875098,9579.71,2023,10,2
2023-10-16,817170.0,RUE DU CHATEAU LANDON,75010.0,Paris 10e Arrondissement,Appartement,75.0,4,2.363313,48.881662,10895.6,2023,10,2
2023-09-29,228000.0,RUE DE MIROMESNIL,75008.0,Paris 8e Arrondissement,Appartement,13.0,1,2.315226,48.879747,17538.46,2023,9,1
2023-09-28,370000.0,RUE ANDRE DEL SARTE,75018.0,Paris 18e Arrondissement,Appartement,36.0,2,2.34572,48.886088,10277.78,2023,9,2
2023-10-04,219000.0,RUE MULLER,75018.0,Paris 18e Arrondissement,Appartement,22.0,1,2.347351,48.88676,9954.55,2023,10,1
2023-10-16,245500.0,RUE POUCHET,75017.0,Paris 17e Arrondissement,Appartement,35.0,2,2.321383,48.89609,7014.29,2023,10,2
2023-10-09,855147.0,RUE DU PONT NEUF,75001.0,Paris 1er Arrondissement,Appartement,55.0,2,2.344639,48.861283,15548.13,2023,10,2
2023-10-02,596000.0,RUE DE BERRI,75008.0,Paris 8e Arrondissement,Appartement,59.0,2,2.303752,48.872624,10101.69,2023,10,1
2023-09-26,430000.0,RUE CHAMPIONNET,75018.0,Paris 18e Arrondissement,Appartement,52.0,3,2.343696,48.895968,8269.23,2023,9,1
2023-09-27,155000.0,RUE DU MONT-DORE,75017.0,Paris 17e Arrondissement,Appartement,22.0,1,2.323217,48.883225,7045.45,2023,9,1
2023-10-03,125000.0,BD PEREIRE,75017.0,Paris 17e Arrondissement,Appartement,14.0,1,2.309834,48.8883,8928.57,2023,10,1
2023-10-04,273000.0,RUE DURANTIN,75018.0,Paris 18e Arrondissement,Appartement,40.0,2,2.337024,48.885871,6825.0,2023,10,1
2023-09-25,880000.0,RUE DE MONCEAU,75008.0,Paris 8e Arrondissement,Appartement,70.0,3,2.313024,48.878442,12571.43,2023,9,2
2023-10-16,763000.0,RUE DE BELZUNCE,75010.0,Paris 10e Arrondissement,Appartement,66.0,4,2.35045,48.879688,11560.61,2023,10,3
2023-10-16,934100.0,RUE ORFILA,75020.0,Paris 20e Arrondissement,Appartement,85.0,4,2.396126,48.866446,10989.41,2023,10,2
2023-10-12,2342900.0,RUE DU LOUVRE,75001.0,Paris 1er Arrondissement,Appartement,167.0,7,2.340978,48.862053,14029.34,2023,10,2
2023-09-28,728231.0,RUE LETORT,75018.0,Paris 18e Arrondissement,Appartement,55.0,3,2.342791,48.893715,13240.56,2023,9,2
2023-09-28,425750.0,RUE DE LA PLAINE,75020.0,Paris 20e Arrondissement,Appartement,52.0,2,2.405151,48.850718,8187.5,2023,9,2
2023-10-16,149000.0,RUE DU FG POISSONNIERE,75009.0,Paris 9e Arrondissement,Appartement,13.0,1,2.347498,48.875419,11461.54,2023,10,1
2023-10-19,293500.0,RUE DE CLIGNANCOURT,75018.0,Paris 18e Arrondissement,Appartement,30.0,2,2.349256,48.895255,9783.33,2023,10,2
2023-10-06,180000.0,RUE SAUSSURE,75017.0,Paris 17e Arrondissement,Appartement,35.0,1,2.312291,48.887341,5142.86,2023,10,2
2023-09-28,280000.0,RUE BEAUREPAIRE,75010.0,Paris 10e Arrondissement,Appartement,30.0,2,2.363739,48.871121,9333.33,2023,9,2
2023-09-26,595700.0,PAS DUBAIL,75010.0,Paris 10e Arrondissement,Appartement,57.0,3,2.35917,48.874006,10450.88,2023,9,1
2023-09-27,328000.0,RUE SAINT MARTIN,75004.0,Paris 4e Arrondissement,Appartement,25.0,2,2.350985,48.859744,13120.0,2023,9,2
2023-10-06,1248000.0,BD DE CLICHY,75018.0,Paris 18e Arrondissement,Appartement,95.0,5,2.338696,48.882639,13136.84,2023,10,5
2023-10-04,255000.0,RUE VINCENT COMPOINT,75018.0,Paris 18e Arrondissement,Appartement,28.0,2,2.338443,48.895925,9107.14,2023,10,1
2023-10-09,670000.0,RUE DES JEUNEURS,75002.0,Paris 2e Arrondissement,Appartement,60.0,2,2.347109,48.869108,11166.67,2023,10,1
2023-10-11,382400.0,RUE DU CHATEAU D EAU,75010.0,Paris 10e Arrondissement,Appartement,38.0,2,2.356562,48.872117,10063.16,2023,10,2
2023-10-05,28000.0,PAS DU MONT CENIS,75018.0,Paris 18e Arrondissement,Appartement,28.0,2,2.345725,48.897056,1000.0,2023,10,3
2023-10-09,448000.0,RUE JEAN LECLAIRE,75017.0,Paris 17e Arrondissement,Appartement,45.0,2,2.325655,48.894863,9955.56,2023,10,1
2023-10-12,394000.0,RUE DURANTIN,75018.0,Paris 18e Arrondissement,Appartement,35.0,3,2.336745,48.886276,11257.14,2023,10,2
2023-09-29,440000.0,IMP CHAUSSON,75010.0,Paris 10e Arrondissement,Appartement,54.0,2,2.366627,48.875283,8148.15,2023,9,1
2023-10-11,300000.0,AV SIMON BOLIVAR,75019.0,Paris 19e Arrondissement,Appartement,46.0,2,2.377159,48.876695,6521.74,2023,10,1
2023-10-06,452500.0,IMP DU CURE,75018.0,Paris 18e Arrondissement,Appartement,68.0,3,2.358711,48.891188,6654.41,2023,10,2
2023-10-18,235000.0,RUE DE NAVARIN,75009.0,Paris 9e Arrondissement,Appartement,15.0,1,2.338904,48.879824,15666.67,2023,10,1
2023-10-18,1186950.0,RUE RODIER,75009.0,Paris 9e Arrondissement,Appartement,100.0,3,2.342143,48.877709,11869.5,2023,10,1
2023-10-05,426000.0,RUE BELGRAND,75020.0,Paris 20e Arrondissement,Appartement,40.0,2,2.406691,48.864374,10650.0,2023,10,2
2023-09-28,330000.0,RUE LEON JOST,75017.0,Paris 17e Arrondissement,Appartement,32.0,2,2.303425,48.880077,10312.5,2023,9,1
2023-02-27,125000.0,RUE DE LAGNY,75020.0,Paris 20e Arrondissement,Appartement,12.0,1,2.408088,48.848784,10416.67,2023,2,2
2023-09-29,97000.0,RUE AMPERE,75017.0,Paris 17e Arrondissement,Appartement,9.0,1,2.29895,48.885489,10777.78,2023,9,1
2023-10-17,503700.0,RUE DE MONTMORENCY,75003.0,Paris 3e Arrondissement,Appartement,46.0,2,2.353747,48.863688,10950.0,2023,10,2
2023-10-16,940000.0,RUE DU FBG ST MARTIN,75010.0,Paris 10e Arrondissement,Appartement,87.0,4,2.366989,48.882258,10804.6,2023,10,3
2023-10-03,1995000.0,RUE DES ARCHIVES,75004.0,Paris 4e Arrondissement,Appartement,120.0,5,2.3542,48.857749,16625.0,2023,10,1
2023-09-27,351790.0,CITE HITTORF,75010.0,Paris 10e Arrondissement,Appartement,16.0,1,2.358868,48.871799,21986.88,2023,9,1
2023-10-20,624400.0,BD MALESHERBES,75017.0,Paris 17e Arrondissement,Appartement,56.0,2,2.304768,48.888398,11150.0,2023,10,2
2023-09-29,249000.0,RUE DE CLIGNANCOURT,75018.0,Paris 18e Arrondissement,Appartement,21.0,1,2.348652,48.889496,11857.14,2023,9,1
2023-09-27,190400.0,RUE GUY MOQUET,75017.0,Paris 17e Arrondissement,Appartement,50.0,4,2.321668,48.891988,3808.0,2023,9,1
2023-10-16,350000.0,RUE DE ROCHECHOUART,75009.0,Paris 9e Arrondissement,Appartement,38.0,2,2.344322,48.877731,9210.53,2023,10,1
2023-10-16,355000.0,RUE DE LA JONQUIERE,75017.0,Paris 17e Arrondissement,Appartement,50.0,2,2.325635,48.893237,7100.0,2023,10,2
2023-10-16,475000.0,RUE DAMREMONT,75018.0,Paris 18e Arrondissement,Appartement,52.0,3,2.334436,48.890049,9134.62,2023,10,1
2023-09-26,690000.0,RUE JOUYE ROUVE,75020.0,Paris 20e Arrondissement,Appartement,60.0,3,2.382955,48.872171,11500.0,2023,9,1
2023-10-12,430000.0,RUE DE SAINT PETERSBOURG,75008.0,Paris 8e Arrondissement,Appartement,42.0,2,2.32606,48.882715,10238.1,2023,10,2
2023-09-22,915000.0,RUE DES PYRENEES,75020.0,Paris 20e Arrondissement,Appartement,80.0,4,2.396495,48.867917,11437.5,2023,9,2
2023-10-16,435000.0,RUE DES CLOYS,75018.0,Paris 18e Arrondissement,Appartement,52.0,1,2.340631,48.89239,8365.38,2023,10,1
2023-10-13,735000.0,BD DAVOUT,75020.0,Paris 20e Arrondissement,Appartement,94.0,5,2.410449,48.848253,7819.15,2023,10,1
2023-09-27,345000.0,RUE DE PALESTINE,75019.0,Paris 19e Arrondissement,Appartement,49.0,2,2.389842,48.876676,7040.82,2023,9,1
2023-10-17,392050.0,RUE HAXO,75019.0,Paris 19e Arrondissement,Appartement,54.0,3,2.402093,48.877754,7260.19,2023,10,2
2023-10-13,145000.0,RUE CONSTANCE,75018.0,Paris 18e Arrondissement,Appartement,13.0,1,2.333316,48.885284,11153.85,2023,10,1
2023-10-17,210000.0,RUE EDGAR POE,75019.0,Paris 19e Arrondissement,Appartement,24.0,2,2.377794,48.876968,8750.0,2023,10,2
2023-10-16,7020000.0,RUE MAGELLAN,75008.0,Paris 8e Arrondissement,Appartement,292.0,6,2.299501,48.870458,24041.1,2023,10,2
2023-09-25,735000.0,RUE DE RIVOLI,75004.0,Paris 4e Arrondissement,Appartement,48.0,2,2.348786,48.858528,15312.5,2023,9,7
2023-09-25,390000.0,RUE DE LAGNY,75020.0,Paris 20e Arrondissement,Appartement,49.0,2,2.402519,48.848655,7959.18,2023,9,2
2023-10-11,175885.0,RUE HAXO,75020.0,Paris 20e Arrondissement,Appartement,27.0,2,2.404383,48.871224,6514.26,2023,10,1
2023-10-20,789850.0,RUE JEAN-BAPTISTE PIGALLE,75009.0,Paris 9e Arrondissement,Appartement,76.0,3,2.33282,48.878278,10392.76,2023,10,2
2023-09-29,156000.0,RUE DU SOLEIL,75020.0,Paris 20e Arrondissement,Appartement,22.0,1,2.395014,48.873684,7090.91,2023,9,1
2023-10-13,231000.0,AV SIMON BOLIVAR,75019.0,Paris 19e Arrondissement,Appartement,28.0,1,2.376731,48.87668,8250.0,2023,10,1
2023-10-23,297160.0,RUE FOURCROY,75017.0,Paris 17e Arrondissement,Appartement,26.0,2,2.295149,48.879668,11429.23,2023,10,2
2023-10-03,591000.0,AV SIMON BOLIVAR,75019.0,Paris 19e Arrondissement,Appartement,64.0,3,2.375701,48.875746,9234.38,2023,10,2
2023-10-02,941000.0,RUE DES MOINES,75017.0,Paris 17e Arrondissement,Appartement,72.0,4,2.318403,48.888237,13069.44,2023,10,3
2023-09-26,625000.0,RUE SAINT MAUR,75010.0,Paris 10e Arrondissement,Appartement,24.0,1,2.370824,48.872447,26041.67,2023,9,2
2023-10-17,450000.0,RUE MARCADET,75018.0,Paris 18e Arrondissement,Appartement,63.0,3,2.342397,48.891103,7142.86,2023,10,2
2023-10-23,157000.0,RUE DUHESME,75018.0,Paris 18e Arrondissement,Appartement,16.0,1,2.344802,48.89534,9812.5,2023,10,1
2023-10-06,307500.0,RUE EUGENE CARRIERE,75018.0,Paris 18e Arrondissement,Appartement,38.0,2,2.332576,48.890051,8092.11,2023,10,2
2023-10-19,135000.0,AV DE L OPERA,75001.0,Paris 1er Arrondissement,Appartement,7.0,1,2.334923,48.866197,19285.71,2023,10,1
2023-10-20,385000.0,RUE LOUIS BLANC,75010.0,Paris 10e Arrondissement,Appartement,54.0,2,2.366946,48.880303,7129.63,2023,10,2
2023-10-18,134500.0,RUE PELLEPORT,75020.0,Paris 20e Arrondissement,Appartement,20.0,1,2.402201,48.867781,6725.0,2023,10,1
2023-10-23,330000.0,RUE HEROLD,75001.0,Paris 1er Arrondissement,Appartement,27.0,2,2.341323,48.865101,12222.22,2023,10,2
2023-10-11,460000.0,RUE FRANCOEUR,75018.0,Paris 18e Arrondissement,Appartement,49.0,3,2.341039,48.890792,9387.76,2023,10,2
2023-10-18,360000.0,RUE EUGENE SUE,75018.0,Paris 18e Arrondissement,Appartement,29.0,2,2.347514,48.891527,12413.79,2023,10,2
2023-10-13,780000.0,RUE DES ARDENNES,75019.0,Paris 19e Arrondissement,Appartement,81.0,3,2.385064,48.89049,9629.63,2023,10,2
2023-10-17,590000.0,RUE RICHER,75009.0,Paris 9e Arrondissement,Appartement,56.0,2,2.345627,48.874281,10535.71,2023,10,2
2023-10-06,207000.0,RUE ORDENER,75018.0,Paris 18e Arrondissement,Appartement,30.0,1,2.34749,48.891675,6900.0,2023,10,3
2023-10-19,190000.0,AV DE SAINT OUEN,75018.0,Paris 18e Arrondissement,Appartement,24.0,1,2.32673,48.888901,7916.67,2023,10,1
2023-10-11,636000.0,RUE SAINT-GEORGES,75009.0,Paris 9e Arrondissement,Appartement,48.0,3,2.337427,48.877194,13250.0,2023,10,2
2023-10-10,631900.0,RUE HAXO,75020.0,Paris 20e Arrondissement,Appartement,84.0,4,2.404175,48.873119,7522.62,2023,10,2
2023-10-11,1100000.0,RUE CHARLES V,75004.0,Paris 4e Arrondissement,Appartement,80.0,3,2.363407,48.852498,13750.0,2023,10,2
2023-10-13,820000.0,RUE DARU,75008.0,Paris 8e Arrondissement,Appartement,80.0,3,2.302572,48.877774,10250.0,2023,10,2
2023-10-17,220000.0,RUE DE CLICHY,75009.0,Paris 9e Arrondissement,Appartement,20.0,1,2.328055,48.881517,11000.0,2023,10,1
2023-10-19,661000.0,AV DES TERNES,75017.0,Paris 17e Arrondissement,Appartement,72.0,4,2.289251,48.880136,9180.56,2023,10,2
2023-10-19,382000.0,RUE DU TEMPLE,75003.0,Paris 3e Arrondissement,Appartement,40.0,2,2.358162,48.864207,9550.0,2023,10,2
2023-10-04,1400000.0,RUE DE DOUAI,75009.0,Paris 9e Arrondissement,Appartement,150.0,7,2.335842,48.881648,9333.33,2023,10,3
2023-10-18,295000.0,RUE DE CRIMEE,75019.0,Paris 19e Arrondissement,Appartement,35.0,1,2.391809,48.877252,8428.57,2023,10,1
2023-10-12,415000.0,RUE DE LA PAIX,75002.0,Paris 2e Arrondissement,Appartement,24.0,1,2.331089,48.868561,17291.67,2023,10,1
2023-10-11,130000.0,RUE DE DUNKERQUE,75009.0,Paris 9e Arrondissement,Appartement,10.0,1,2.345862,48.88211,13000.0,2023,10,1
2023-10-06,155000.0,RUE DAVY,75017.0,Paris 17e Arrondissement,Appartement,16.0,1,2.323488,48.891729,9687.5,2023,10,2
2023-10-14,110000.0,RUE MARCADET,75018.0,Paris 18e Arrondissement,Appartement,10.0,1,2.335166,48.891547,11000.0,2023,10,1
2023-10-17,190000.0,RUE DU REPOS,75020.0,Paris 20e Arrondissement,Appartement,42.0,2,2.390544,48.859328,4523.81,2023,10,2
2023-10-06,900000.0,RUE DES RIGOLES,75020.0,Paris 20e Arrondissement,Appartement,29.0,3,2.391979,48.872656,31034.48,2023,10,0
2023-10-24,1190000.0,RUE RODIER,75009.0,Paris 9e Arrondissement,Appartement,97.0,4,2.343764,48.880801,12268.04,2023,10,3
2023-10-05,135000.0,RUE DES PANOYAUX,75020.0,Paris 20e Arrondissement,Appartement,24.0,2,2.384973,48.866684,5625.0,2023,10,3
2023-10-20,225000.0,RUE SAUFFROY,75017.0,Paris 17e Arrondissement,Appartement,18.0,1,2.320753,48.891449,12500.0,2023,10,1
2023-10-24,225000.0,RUE BERZELIUS,75017.0,Paris 17e Arrondissement,Appartement,24.0,2,2.319065,48.893817,9375.0,2023,10,2
2023-10-17,435000.0,ALL DES EIDERS,75019.0,Paris 19e Arrondissement,Appartement,72.0,3,2.378821,48.89379,6041.67,2023,10,2
2023-10-18,510000.0,VLA DAMREMONT,75018.0,Paris 18e Arrondissement,Appartement,70.0,2,2.337058,48.893949,7285.71,2023,10,1
2023-10-04,1138100.0,RUE DE TREVISE,75009.0,Paris 9e Arrondissement,Appartement,54.0,3,2.34492,48.875015,21075.93,2023,10,10
2023-10-17,716000.0,RUE RENNEQUIN,75017.0,Paris 17e Arrondissement,Appartement,64.0,3,2.295813,48.883075,11187.5,2023,10,2
2023-10-05,360000.0,RUE DU POTEAU,75018.0,Paris 18e Arrondissement,Appartement,38.0,2,2.343744,48.892982,9473.68,2023,10,2
2023-10-09,330000.0,BD DAVOUT,75020.0,Paris 20e Arrondissement,Appartement,54.0,1,2.40999,48.854518,6111.11,2023,10,1
2023-10-20,440000.0,RUE VICQ D AZIR,75010.0,Paris 10e Arrondissement,Appartement,44.0,2,2.371465,48.876317,10000.0,2023,10,2
2023-10-13,1419150.0,RUE DU HUIT MAI 1945,75010.0,Paris 10e Arrondissement,Appartement,158.0,5,2.356549,48.876598,8981.96,2023,10,2
2023-10-17,189000.0,RUE D HAUTPOUL,75019.0,Paris 19e Arrondissement,Appartement,20.0,1,2.388664,48.881226,9450.0,2023,10,3
2023-10-23,448930.0,PL DE LA MADELEINE,75008.0,Paris 8e Arrondissement,Appartement,30.0,1,2.325904,48.870831,14964.33,2023,10,2
2023-10-14,230000.0,RUE DES LYANES,75020.0,Paris 20e Arrondissement,Appartement,26.0,1,2.404827,48.863409,8846.15,2023,10,1
2023-10-18,126500.0,RUE DU FBG POISSONNIERE,75010.0,Paris 10e Arrondissement,Appartement,12.0,1,2.349755,48.878478,10541.67,2023,10,2
2023-10-03,1250000.0,PL DAUPHINE,75001.0,Paris 1er Arrondissement,Appartement,50.0,1,2.341566,48.856822,25000.0,2023,10,1
2023-10-17,382900.0,AV DE SAINT OUEN,75018.0,Paris 18e Arrondissement,Appartement,39.0,3,2.326107,48.887578,9817.95,2023,10,1
2023-10-17,712500.0,RUE DE L AQUEDUC,75010.0,Paris 10e Arrondissement,Appartement,132.0,4,2.365615,48.883006,5397.73,2023,10,1
2023-10-20,193000.0,RUE DOUDEAUVILLE,75018.0,Paris 18e Arrondissement,Appartement,26.0,2,2.35233,48.888593,7423.08,2023,10,2
2023-10-16,256000.0,RUE DAUBIGNY,75017.0,Paris 17e Arrondissement,Appartement,25.0,2,2.308024,48.885148,10240.0,2023,10,2
